tgl_transaksi,kd_faktur_lpb,kd_barang,nama_barang,exp_date,qty,lpb_note,input_at,lpb_status
2/2/2026,26000086B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/1/2027,4,DO-S/2026/01092,14/03/2026,1
2/2/2026,26000086B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/1/2027,396,DO-S/2026/01092,14/03/2026,1
4/2/2026,26000087B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,2720,850932990,14/03/2026,1
4/2/2026,26000087B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,13280,850932990,14/03/2026,1
4/2/2026,26000088B,QJAGU29,"Jagung NK 7328 20 X 1 kg",14/1/2027,13380,850932995,14/03/2026,1
4/2/2026,26000088B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,2620,850932995,14/03/2026,1
4/2/2026,26000089B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,16000,850934762,14/03/2026,1
4/2/2026,26000090B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",14/1/2027,400,850934891,14/03/2026,1
4/2/2026,26000090B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",15/1/2027,11600,850934891,14/03/2026,1
4/2/2026,26000090B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",28/12/2026,4000,850934891,14/03/2026,1
4/2/2026,26000091Bk,QKACA21,"Kacang Panjang Balga 20 X 500 gr",1/1/2028,100,SJ,14/03/2026,1
5/2/2026,26000092B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",20/1/2027,1180,850936770,14/03/2026,1
5/2/2026,26000092B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",28/1/2027,14820,850936770,14/03/2026,1
5/2/2026,26000093B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",15/1/2027,6460,850936769,14/03/2026,1
5/2/2026,26000093B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",20/1/2027,9540,850936769,14/03/2026,1
5/2/2026,26000094B,QJAGU70,"Jagung P27 Gajah 20 X 1 kg",8/5/2026,2000,PS000534,14/03/2026,1
5/2/2026,26000095B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",11/6/2026,4000,PS000532,14/03/2026,1
5/2/2026,26000096B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",11/6/2026,923,PS000533,14/03/2026,1
6/2/2026,26000097B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,16000,850939574,14/03/2026,1
6/2/2026,26000098B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",28/1/2027,1560,850939631,14/03/2026,1
6/2/2026,26000098B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",28/1/2027,14440,850939631,14/03/2026,1
6/2/2026,26000099B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",14/1/2027,1180,850939475,14/03/2026,1
6/2/2026,26000099B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",20/1/2027,14820,850939475,14/03/2026,1
7/2/2026,26000100B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,16000,850941220,14/03/2026,1
7/2/2026,26000101B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",20/1/2027,10000,850942718,14/03/2026,1
7/2/2026,26000102B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,6000,850941293,14/03/2026,1
7/2/2026,26000103B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",4/8/2027,600,SJP2602-0169,14/03/2026,1
7/2/2026,26000104B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",4/8/2027,360,SJP2602-0189,14/03/2026,1
7/2/2026,26000105B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",3/8/2027,240,SJP2602-0165,14/03/2026,1
7/2/2026,26000106B,QSMK24,"Smk. Madrid F1 12 X 10 X 20 gr*",4/5/2027,840,SJP2602-0219,14/03/2026,1
7/2/2026,26000106B,QSMK24,"Smk. Madrid F1 12 X 10 X 20 gr*",4/5/2027,960,SJP2602-0219,14/03/2026,1
7/2/2026,26000107B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,15160,850941399,14/03/2026,1
7/2/2026,26000107B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,840,850941399,14/03/2026,1
10/2/2026,26000108Bk,QTIMU35,"Timun Saemi F1 12 X 12 X 20 gr",1/1/2028,144,SJ,14/03/2026,1
10/2/2026,26000108Bk,QTIMU35,"Timun Saemi F1 12 X 12 X 20 gr",1/1/2028,432,SJ,14/03/2026,1
10/2/2026,26000109B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",22/7/2027,424,SJP2602-0290,14/03/2026,1
10/2/2026,26000109B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",22/7/2027,274,SJP2602-0290,14/03/2026,1
10/2/2026,26000110B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,5440,850946069,14/03/2026,1
10/2/2026,26000110B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,10560,850946069,14/03/2026,1
10/2/2026,26000111B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,6000,850946316,14/03/2026,1
10/2/2026,26000112B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,10000,850946071,14/03/2026,1
10/2/2026,26000113B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,5040,850946161,14/03/2026,1
10/2/2026,26000113B,QJAGU13,"Jagung NK 212 20 X 1 kg",15/1/2027,10960,850946161,14/03/2026,1
11/2/2026,26000114B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,16000,850946767,14/03/2026,1
11/2/2026,26000115B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",30/1/2027,15000,850948334,14/03/2026,1
11/2/2026,26000116B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,1000,850946773,14/03/2026,1
11/2/2026,26000117B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/1/2027,595,DO-S/2026/01349,14/03/2026,1
11/2/2026,26000117B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/2/2027,405,DO-S/2026/01349,14/03/2026,1
11/2/2026,26000118B,QJAGU104,"Jagung Manis Exsotic F1 40 X 1750 biji",1/10/2026,2920,DO-S/2026/01345,14/03/2026,1
11/2/2026,26000118B,QJAGU104,"Jagung Manis Exsotic F1 40 X 1750 biji",1/10/2026,1080,DO-S/2026/01345,14/03/2026,1
11/2/2026,26000119B,QTIMU04,"Timun Renes F1 12 X 15 X 10 gr*",27/6/2027,1800,SJP2602-0342,14/03/2026,1
11/2/2026,26000120B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",22/7/2027,600,SJP2602-0320,14/03/2026,1
11/2/2026,26000121B,QTIMU04,"Timun Renes F1 12 X 15 X 10 gr*",27/6/2027,180,SJP2602-0343,14/03/2026,1
11/2/2026,26000122B,QPADI22,"Padi Janger Inpari-32 4 X 5 kg*",20/6/2026,800,A2600003,14/03/2026,1
12/2/2026,26000123B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,10740,850950496,14/03/2026,1
12/2/2026,26000123B,QJAGU13,"Jagung NK 212 20 X 1 kg",23/1/2027,5260,850950496,14/03/2026,1
12/2/2026,26000124B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,12000,850950500,14/03/2026,1
12/2/2026,26000125B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,4000,850950499,14/03/2026,1
12/2/2026,26000126B,QJAGU29,"Jagung NK 7328 20 X 1 kg",25/1/2027,3000,850950492,14/03/2026,1
12/2/2026,26000127B,QJAGU58,"Jagung NK 7202 20 X 1 kg",9/1/2027,13000,850951304,14/03/2026,1
12/2/2026,26000128B,CSMK02,"Smk. Madrid F1 12 X 10 X 20 gr",4/5/2027,600,"SJP2602-0262 SHIP TO KALSEL",14/03/2026,1
13/2/2026,26000129B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,10000,850953747,14/03/2026,1
13/2/2026,26000130B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,6000,850953742,14/03/2026,1
14/2/2026,26000131B,QJAGU106,"Jagung DK 79C 20 X 1 kg",11/9/2026,3000,"015/KSM/II/2026 SHIP TO HIKMAH AGUNG",14/03/2026,1
14/2/2026,26000132B,QJAGU101,"Jagung Manis Golden Boy F1 40 X +/-1800 biji",1/10/2026,400,1152022634,14/03/2026,1
14/2/2026,26000132B,QJAGU108,"Jagung Manis Golden Boy F1 10 X 7200 biji",1/9/2026,50,1152022634,14/03/2026,1
14/2/2026,26000133B,QCABE63,"Cabe Darmais F1 12 X 15 X 10 gr",30/7/2027,180,SJP2602-0388,14/03/2026,1
14/2/2026,26000134B,QSMK24,"Smk. Madrid F1 12 X 10 X 20 gr*",10/5/2027,600,SJP2602-0390,14/03/2026,1
14/2/2026,26000134B,QSMK24,"Smk. Madrid F1 12 X 10 X 20 gr*",10/5/2027,960,SJP2602-0390,14/03/2026,1
16/2/2026,26000135B,QJAGU17,"Jagung Pertiwi 3 20 X 1 kg",1/2/2027,5000,DO-S/2026/01458,14/03/2026,1
16/2/2026,26000136B,QJAGU81,"Jagung Manis Panglima F1 40 X 1750 biji",1/10/2026,485,DO-S/2026/01451,14/03/2026,1
16/2/2026,26000136B,QJAGU81,"Jagung Manis Panglima F1 40 X 1750 biji",1/11/2026,3515,DO-S/2026/01451,14/03/2026,1
16/2/2026,26000137B,QJAGU25,"Jagung Pertiwi 6 20 X 1 kg",1/2/2027,5000,DO-S/2026/01450,14/03/2026,1
16/2/2026,26000138B,CSMK02,"Smk. Madrid F1 12 X 10 X 20 gr",6/5/2027,840,"SJP2602-0391 SHIP TO KALSEL",14/03/2026,1
18/2/2026,26000139B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",13/8/2027,2040,"SJP2602 0489",14/03/2026,1
18/2/2026,26000139B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",13/8/2027,960,"SJP2602 0489",14/03/2026,1
18/2/2026,26000140B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",13/8/2027,600,"SJP2602 0479",14/03/2026,1
19/2/2026,26000141B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",30/1/2027,16000,850966100,14/03/2026,1
21/2/2026,26000144B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",20/7/2027,1200,SJP2602-0601,14/03/2026,1
21/2/2026,26000145B,QTIMU29,"Timun Semi F1 12 X 10 X 20 gr*",18/8/2027,1200,SJP2602-0622,14/03/2026,1
21/2/2026,26000146B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",20/7/2027,180,SJP2602-0623,14/03/2026,1
21/2/2026,26000147B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,2440,850972459,14/03/2026,1
21/2/2026,26000147B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,13560,850972459,14/03/2026,1
21/2/2026,26000148B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,13180,850972460,14/03/2026,1
21/2/2026,26000148B,QJAGU13,"Jagung NK 212 20 X 1 kg",8/2/2027,2820,850972460,14/03/2026,1
21/2/2026,26000149B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",26/7/2027,496,SJP2602-0624,14/03/2026,1
21/2/2026,26000149B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",16/8/2027,218,SJP2602-0624,14/03/2026,1
21/2/2026,26000149B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",17/7/2027,134,SJP2602-0624,14/03/2026,1
21/2/2026,26000149B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",17/7/2027,943,SJP2602-0624,14/03/2026,1
21/2/2026,26000149B,QBLEW03,"Blewah Blaster F1 12 X 15 X 15 gr",20/7/2027,9,SJP2602-0624,14/03/2026,1
21/2/2026,26000150B,QPADI09,"Padi Janger Logawa 4 X 5 kg*",27/7/2026,1000,A2600006,14/03/2026,1
23/2/2026,26000151B,QJAGU13,"Jagung NK 212 20 X 1 kg",16/2/2027,11360,850972462,14/03/2026,1
23/2/2026,26000151B,QJAGU13,"Jagung NK 212 20 X 1 kg",8/2/2027,4640,850972462,14/03/2026,1
23/2/2026,26000152B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/2/2027,3894,DO-S/2026/01662,14/03/2026,1
23/2/2026,26000152B,QJAGU37,"Jagung Pertiwi 2 20 X 1 kg",1/2/2027,1106,DO-S/2026/01662,14/03/2026,1
23/2/2026,26000153B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,10980,850974593,14/03/2026,1
23/2/2026,26000153B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",6/2/2027,5020,850974593,14/03/2026,1
23/2/2026,26000154B,QJAGU13,"Jagung NK 212 20 X 1 kg",8/2/2027,16000,850972461,14/03/2026,1
23/2/2026,26000155B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,900,850972381,14/03/2026,1
23/2/2026,26000155B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,5180,850972381,14/03/2026,1
23/2/2026,26000155B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,20,850972381,14/03/2026,1
23/2/2026,26000156B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,9900,850972457,14/03/2026,1
23/2/2026,26000157B,QMELO14,"Melon Merlin F1 12 X 10 X 20 gr",29/7/2027,1200,SJP2602-0641,14/03/2026,1
23/2/2026,26000157B,QSMK31,"Smk. Big Maduri F1 12 X 10 X 20 gr",23/6/2027,1200,SJP2602-0641,14/03/2026,1
23/2/2026,26000157B,QCABE63,"Cabe Darmais F1 12 X 15 X 10 gr",11/8/2027,60,SJP2602-0641,14/03/2026,1
23/2/2026,26000158B,QMELO14,"Melon Merlin F1 12 X 10 X 20 gr",29/7/2027,120,SJP2602-0642,14/03/2026,1
23/2/2026,26000158B,QSMK31,"Smk. Big Maduri F1 12 X 10 X 20 gr",23/6/2027,109,SJP2602-0642,14/03/2026,1
23/2/2026,26000158B,QSMK31,"Smk. Big Maduri F1 12 X 10 X 20 gr",25/6/2027,11,SJP2602-0642,14/03/2026,1
24/2/2026,26000159B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",21/8/2026,445,PS000579,14/03/2026,1
24/2/2026,26000159B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",21/8/2026,1555,PS000579,14/03/2026,1
25/2/2026,26000160B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,16000,850977576,14/03/2026,1
25/2/2026,26000161B,QJAGU52,"Jagung Pertiwi 5 20 X 1 kg",1/1/2027,500,DO-S/2026/01735,14/03/2026,1
25/2/2026,26000162B,QJAGU91,"Jagung Bisi 959 20 X 1 kg + Kaos*",13/2/2027,5000,1152023351,14/03/2026,1
25/2/2026,26000163B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",15/2/2027,1000,850977579,14/03/2026,1
25/2/2026,26000163B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,12200,850977579,14/03/2026,1
25/2/2026,26000163B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,2800,850977579,14/03/2026,1
26/2/2026,26000164B,QJAGU70,"Jagung P27 Gajah 20 X 1 kg",13/5/2026,5000,PS000598,14/03/2026,1
26/2/2026,26000165B,QJAGU70,"Jagung P27 Gajah 20 X 1 kg",13/5/2026,1000,PS000599,14/03/2026,1
26/2/2026,26000166B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",11/11/2026,9960,PS000600,14/03/2026,1
26/2/2026,26000166B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",10/11/2026,40,PS000600,14/03/2026,1
26/2/2026,26000167B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,13260,850979855,14/03/2026,1
26/2/2026,26000167B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,2740,850979855,14/03/2026,1
26/2/2026,26000168BAk,QTIMU35,"Timun Saemi F1 12 X 12 X 20 gr",1/2/2028,720,SJ,14/03/2026,1
26/2/2026,26000168Bk,QTIMU35,"Timun Saemi F1 12 X 12 X 20 gr",1/1/2028,24,SJ,14/03/2026,1
27/2/2026,26000169B,QPADI09,"Padi Janger Logawa 4 X 5 kg*",27/7/2026,600,A2600008,14/03/2026,1
27/2/2026,26000170B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,16000,850984646,14/03/2026,1
27/2/2026,26000171B,QSAWI06,"Sawi Majapahit 12 X 15 X 25 gr*",27/1/2027,1800,SJP2602-0696,14/03/2026,1
27/2/2026,26000172B,QSAWI06,"Sawi Majapahit 12 X 15 X 25 gr*",27/1/2027,180,SJP2602-0697,14/03/2026,1
27/2/2026,26000173B,QCABE63,"Cabe Darmais F1 12 X 15 X 10 gr",9/8/2027,360,SJP2602-0709,14/03/2026,1
27/2/2026,26000174B,QKACA22,"Kacang Panjang Lambardo 30 X 500 gr",27/3/2027,300,SJP2602-0780,14/03/2026,1
27/2/2026,26000175B,QKACA22,"Kacang Panjang Lambardo 30 X 500 gr",27/3/2027,30,SJP2602-0780,14/03/2026,1
27/2/2026,26000176B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",18/11/2026,5000,PS000610,14/03/2026,1
27/2/2026,26000177B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,2000,850986934,14/03/2026,1
27/2/2026,26000178B,QJAGU94,"Jagung NK 7328 BTGT 20 X 1 kg",9/2/2027,6000,850986933,14/03/2026,1
27/2/2026,26000178B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,5280,850986933,14/03/2026,1
27/2/2026,26000178B,QJAGU13,"Jagung NK 212 20 X 1 kg",1/2/2027,2720,850986933,14/03/2026,1
27/2/2026,26000179B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",18/11/2026,3940,PS000612,14/03/2026,1
27/2/2026,26000179B,QJAGU112,"Jagung P27 Lumigen 20 X 1 kg",18/11/2026,1060,PS000612,14/03/2026,1
28/2/2026,26000180B,QJAGU13,"Jagung NK 212 20 X 1 kg",16/2/2027,13280,850984174,14/03/2026,1
28/2/2026,26000181B,QTIMU34,"Timun Cordova F1 20 X 6 X 20 gr",1/7/2027,120,1152023724,14/03/2026,1
28/2/2026,26000181B,QCABE59,"Cabe Iggo Tavi F1 20 X 12 X 2000 biji",27/7/2027,100,1152023724,14/03/2026,1
28/2/2026,26000181B,QMELO26,"Melon Amanda Tavi F1 20 X 10 X 550 biji",1/8/2027,2000,1152023724,14/03/2026,1
28/2/2026,26000181B,QBUNC02,"Buncis Lebat-3 40 X 500 gr",1/6/2027,200,1152023724,14/03/2026,1
28/2/2026,26000182B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,16000,850989391,14/03/2026,1
28/2/2026,26000183B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,3880,850989381,14/03/2026,1
28/2/2026,26000183B,QJAGU87,"Jagung NK 212 BTGT 20 X 1 kg",9/2/2027,11840,850989381,14/03/2026,1
