tgl_inputer,kd_faktur,kd_rute,kd_customer,kd_barang,nama_barang,qty,satuan,no_lot,tgl_exp,nominal_p,jtempo,upload_sts,data_sts,barang_sts,
10/10/2025,A25001991,JUBS,ONLI01,QAPLU01,A-PlusCal 20 X 250 gr*,2,Pack,ADV2400240125ST,01/01/2030,195250,0,1,1,1,
10/10/2025,A25001992,JUBS,ONLI01,QUNIG01,Unigo 400/40 EC 25 X 400 ml*,1,Btl,20240318011,01/03/2026,84775.00003,0,1,1,1,
10/10/2025,A25001993,JUBS,ONLI01,QAMBE02,Ambest 100 ME 40 X 250 ml,1,Btl,8366,01/06/2029,232550,0,1,1,1,
10/10/2025,A25001994,JUBS,ONLI01,QTERM01,Termikon 15 EC 20 X 400 ml,1,Btl,48070211,01/07/2029,33837.00002,0,1,1,1,
11/10/2025,A25001995,JUBS,NNAM01,QGAME03,Gamectin 30 EC 20 X 500 ml*,5,Btl,2024SM0710,01/07/2029,600000,0,1,1,1,
11/10/2025,A25001996,JUBS,NNAS01,QGAME02,Gamectin 30 EC 40 X 250 ml*,5,Btl,2024SM0710,01/07/2029,650000,0,1,1,1,
11/10/2025,A25001996,JUBS,NNAS01,QGAME02,Gamectin 30 EC 40 X 250 ml*,5,Btl,2024SM0710,01/07/2029,650000,0,1,1,1,
11/10/2025,A25001997,JUBS,NNAS02,QGAME03,Gamectin 30 EC 20 X 500 ml*,5,Btl,2024SM0710,01/07/2029,600000,0,1,1,1,
11/10/2025,A25001998,JUBS,ONLI01,QTERM01,Termikon 15 EC 20 X 400 ml,1,Btl,48070211,01/07/2029,33837.00002,0,1,1,1,
11/10/2025,A25001999,JUBS,ONLI01,QHER02,Herole Plus 100/20 SC 64 X 100 ml,1,Btl,24RFS4886,01/01/2027,91200.00004,0,1,1,1,
11/10/2025,A25002000,JUBS,ONLI01,QGIBA01,Gibas 240 SL 20 X 1 ltr*,1,Btl,21208139,01/12/2027,37871.99998,0,1,1,1,
11/10/2025,A25002001,JUBS,ONLI02,QKING03,Kingdom 550 SC 20 X 1 ltr*,1,Btl,24112607,01/10/2029,118220,0,1,1,1,
13/10/2025,A25002002,JUBS,ONLI01,QBASV01,Basvidor 25 WP 100 X 100 gr*,1,Pack,20250210,01/02/2027,25001.99998,0,1,1,1,
13/10/2025,A25002003,JUBS,ONLI01,QTHRO04,Throne 250 EC 48 X 100 ml,1,Btl,3801DD3843,01/09/2028,60500,0,1,1,1,
13/10/2025,A25002004,JUBS,ONLI01,QBASV01,Basvidor 25 WP 100 X 100 gr*,1,Pack,20250210,01/02/2027,25001.99998,0,1,1,1,
13/10/2025,A25002005,JUBS,ONLI01,QVIAR02,Viaron 80 WP 40 X 250 gr,1,Pack,50609025,01/06/2030,57147.00002,0,1,1,1,
13/10/2025,A25002006,JUBS,ONLI01,QTOPI03,Topida 25 WP 50 X 100 gr*,1,Pack,24022604,01/01/2029,26950.00002,0,1,1,1,
13/10/2025,A25002007,JUBS,ONLI01,QPRIM29,Prima-Lima 555 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr,1,Btl,2.32463E+12,01/09/2030,71925,0,1,1,1,
13/10/2025,A25002008,JUBS,ONLI01,QBRAP02,Braphon 488 SL 40 X 250 ml*,1,Btl,080724F,01/07/2029,59717,0,1,1,1,
13/10/2025,A25002009,JUBS,ONLI01,QDURU02,Durus 70 WG 20 X 100 gr*,1,Pack,20240320,01/03/2029,155450,0,1,1,1,
14/10/2025,A25002010,JUBS,ONLI01,QALFA04,Alfatox 50 EC 50 X 80 ml*,1,Btl,63373Y4019,01/10/2029,18597.00005,0,1,1,1,
14/10/2025,A25002011,JUBS,ONLI01,QKNOCK06,Knocker 40 X 200 ml*,1,Btl,20220316,01/04/2028,168300,0,1,1,1,
15/10/2025,A25002012,JUBS,ONLI02,QKING03,Kingdom 550 SC 20 X 1 ltr*,1,Btl,24112607,01/10/2029,118220,0,1,1,1,
15/10/2025,A25002013,JUBS,ONLI01,QTAMP01,Tampidor 200 SL 40 X 100 ml*,10,Btl,I279I401STI,01/06/2028,359500,0,1,1,1,
16/10/2025,A25002015,JUBS,ONLI01,QPRIM29,Prima-Lima 555 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr,1,Btl,2.31773E+12,01/04/2030,71925,0,1,1,1,
17/10/2025,A25002016,JUBS,ONLI01,QBUNI01,Buniken 60/10 WP 20 X 100 gr*,1,Pack,3.13E+11,01/11/2027,75780.00003,0,1,1,1,
17/10/2025,A25002017,JUBS,ONLI01,QDANA01,Danaxone 135 SL 20 X 1 ltr,1,Btl,DX2401091000,01/01/2029,43654.99997,0,1,1,1,
17/10/2025,A25002018,JUBS,ONLI01,QPRIM29,Prima-Lima 555 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr,1,Btl,2.32463E+12,01/09/2030,71925,0,1,1,1,
17/10/2025,A25002019,JUBS,ONLI01,QWEND02,Wendry 75 WP 100 X 100 gr (M2U),1,Pack,38183202,01/03/2027,31446.99997,0,1,1,1,
17/10/2025,A25002020,JUBS,ONLI01,QPINA11,Pinamec 20 EC 40 X 250 ml (Hitam),1,Btl,I080824,01/08/2029,49436.99996,0,1,1,1,
18/10/2025,A25002021,JUBS,ONLI01,QDURU02,Durus 70 WG 20 X 100 gr*,1,Pack,20240320,01/03/2029,155450,0,1,1,1,
18/10/2025,A25002022,JUBS,ONLI02,QAMEG01,Amegu 200 SL 20 X 1 ltr*,1,Btl,2.50629E+11,01/06/2030,101950,0,1,1,1,
18/10/2025,A25002023,JUBS,ONLI01,QWEND02,Wendry 75 WP 100 X 100 gr (M2U),1,Pack,38183202,01/03/2027,31446.99997,0,1,1,1,
18/10/2025,A25002024,JUBS,NNAS02,QGAME01,Gamectin 30 EC 100 X 100 ml*,15,Btl,2025SM0404,01/04/2030,450000,0,1,1,1,
18/10/2025,A25002025,JUBS,NNSU01,QGAME02,Gamectin 30 EC 40 X 250 ml*,5,Btl,2024SM0710,01/07/2029,325000,0,1,1,1,
18/10/2025,A25002026,JLS,ECA 01,QGAME01,Gamectin 30 EC 100 X 100 ml*,10,Btl,2025SM0404,01/04/2030,300000,0,1,1,1,
18/10/2025,A25002027,JUBS,ONLI01,QEDO01,Edo 25 WG 100 X 100 gr*,1,Pack,2306001,01/06/2028,50749.99998,0,1,1,1,
20/10/2025,A25002028,JUBS,ONLI01,QAGXA01,Agxanazol 200/150 SC 50 X 100 ml*,1,Btl,20240825,01/09/2028,60360.00002,0,1,1,1,
20/10/2025,A25002029,JUBS,ONLI01,QBRAP02,Braphon 488 SL 40 X 250 ml*,1,Btl,080724F,01/07/2029,59717,0,1,1,1,
20/10/2025,A25002030,JUBS,ONLI01,QDUMI01,Dumil 40 SP 100 X 100 gr*,1,Pack,20250630,01/09/2028,25664.99998,0,1,1,1,
20/10/2025,A25002031,JUBS,ONLI01,QPRIM29,Prima-Lima 555 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr,2,Btl,2.32463E+12,01/09/2030,143850,30,1,1,1,
20/10/2025,A25002032,JUBS,ONLI01,QQIUS01,Qiustar 400 EC 50 X 100 ml*,1,Btl,0,01/02/2028,109190,60,1,1,1,
21/10/2025,A25002033,JUBS,ONLI01,QLEMA01,Lem Ajaib 50 X 100 ml*,1,Btl,17103414,01/10/2028,90557.00002,0,1,1,1,
21/10/2025,A25002034,JUBS,ONLI01,QDURU01,Durus 70 WG 8 X 10 X 25 gr + 5 gr*,1,Pack,20240320,01/03/2029,48795.00004,0,1,1,1,
21/10/2025,A25002035,JUBS,ONLI02,QVIAR02,Viaron 80 WP 40 X 250 gr,1,Pack,50609025,01/06/2030,57147.00002,0,1,1,1,
21/10/2025,A25002036,JUBS,ONLI01,QJAGU98,Jagung Q-235 10 X 1 Kg + Paket GG Akar Akrostar ,2,Pack,9/074/25,19/12/2025,240224,0,1,1,1,
21/10/2025,A25002037,JUBS,ONLI02,QAMEG01,Amegu 200 SL 20 X 1 ltr*,1,Btl,2.50629E+11,01/06/2030,101950,0,1,1,1,
22/10/2025,A25002038,JUBS,ONLI01,QDURU01,Durus 70 WG 8 X 10 X 25 gr + 5 gr*,1,Pack,20240320,01/03/2029,48795.00004,0,1,1,1,
22/10/2025,A25002039,JUBS,ONLI02,QGLUF03,Glufa 200 SL 20 X 1 ltr,1,Btl,222020034,01/06/2029,91949.99996,0,1,1,1,
23/10/2025,A25002040,JUBS,ONLI01,QWEND02,Wendry 75 WP 100 X 100 gr (M2U),1,Pack,38183202,01/03/2027,31446.99997,0,1,1,1,
23/10/2025,A25002041,JUBS,ONLI01,QSOFI02,Sofia 200/70/30 OD 32 X 250 ml*,1,Btl,60722040,01/03/2027,107905,0,1,1,1,
23/10/2025,A25002042,JUBS,ONLI01,QBELL02,Bellator 265 SC 25 X 200 ml,1,Btl,20250309,01/03/2028,194000,0,1,1,1,
23/10/2025,A25002043,JUBS,ONLI02,QQIUV04,Qiuvita Hijau 32.11.11 20 X 500 gr*,1,Pack,2803,01/01/2026,62949.99999,0,1,1,1,
23/10/2025,A25002044,JUBS,ONLI01,QCOWI01,Cowin 550 EC 25 X 400 ml*,1,Btl,RA22RNS1095,01/08/2027,74499.99998,0,1,1,1,
24/10/2025,A25002045,JUBS,ONLI01,QNUME01,Numectin 20 EC 15 X 1 ltr*,1,Btl,2506004,01/06/2030,174725,0,1,1,1,
24/10/2025,A25002046,JUBS,ONLI01,QCALC02,Calcium 99 20 X 1 kg*,2,Pack,0,01/07/2030,41050.00002,0,1,1,1,
24/10/2025,A25002047,JUBS,ONLI01,QGANE03,Ganero 250 EC 40 X 250 ml*,1,Btl,22113502,01/11/2027,213275,0,1,1,1,
24/10/2025,A25002048,JUBS,ONLI01,QGLOV03,Glove 240 EC 40 X 250 ml*,1,Btl,2112004,01/12/2026,102765,0,1,1,1,
24/10/2025,A25002049,JUBS,ONLI02,QQIUS01,Qiustar 400 EC 50 X 100 ml*,1,Btl,0,01/02/2028,112950,0,1,1,1,
25/10/2025,A25002050,JUBS,ONLI01,QGOLD12,Gold Stick 20 X 1 ltr*,1,Btl,8,01/05/2028,82379.99998,0,1,1,1,
25/10/2025,A25002050,JUBS,ONLI01,QGAND01,Gandasil B 144 X 100 gr,5,Pack,3552,01/08/2028,82379.99998,0,1,1,1,
25/10/2025,A25002051,JUBS,ONLI01,QOPLO02,Oplosan 550/60 EC 40 X 200 ml,1,Btl,16143301,01/05/2027,55219.99995,0,1,1,1,
25/10/2025,A25002052,JUBS,ONLI02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,10,Pack,FW80ZNP002,01/06/2027,35500.00002,0,1,1,1,
25/10/2025,A25002053,JUBS,ONLI02,QAMEG01,Amegu 200 SL 20 X 1 ltr*,1,Btl,2.50629E+11,01/06/2030,101950,0,1,1,1,
25/10/2025,A25002054,JUBS,NNWI03,QGAME02,Gamectin 30 EC 40 X 250 ml*,10,Btl,2024SM0710,01/07/2029,650000,0,1,1,1,
25/10/2025,A25002055,JUBS,NNWI01,QGAME02,Gamectin 30 EC 40 X 250 ml*,10,Btl,2024SM0710,01/07/2029,650000,0,1,1,1,
25/10/2025,A25002056,JUBS,NNTA01,QGAME03,Gamectin 30 EC 20 X 500 ml*,5,Btl,2024SM0710,01/07/2029,600000,0,1,1,1,
27/10/2025,A25002057,JUBS,ONLI01,QTOPI03,Topida 25 WP 50 X 100 gr*,3,Pack,24022604,01/01/2029,80849.99996,0,1,1,1,
27/10/2025,A25002058,JUBS,ONLI01,QOPLO03,Oplosan 550/60 EC 20 X 400 ml,1,Btl,31143401,01/07/2028,98909.99999,0,1,1,1,
27/10/2025,A25002059,JUBS,ONLI01,QKNOCK06,Knocker 40 X 200 ml*,1,Btl,20220316,01/04/2028,168300,0,1,1,1,
27/10/2025,A25002060,JUBS,ONLI01,QGIBA01,Gibas 240 SL 20 X 1 ltr*,3,Btl,21208139,01/12/2027,113616,0,1,1,1,
27/10/2025,A25002061,JUBS,ONLI01,QALFA04,Alfatox 50 EC 50 X 80 ml*,1,Btl,63373Y4019,01/10/2029,18957.00002,0,1,1,1,
27/10/2025,A25002062,JUBS,ONLI02,QQIUV04,Qiuvita Hijau 32.11.11 20 X 500 gr*,1,Pack,2803,01/01/2026,62949.99999,0,1,1,1,
27/10/2025,A25002063,JUBS,ONLI02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,20,Pack,FW80ZNP002,01/06/2027,71000.00004,0,1,1,1,
27/10/2025,A25002064,JUBS,ONLI02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,1,Pack,FW80ZNP002,01/06/2027,3550.000002,0,1,1,1,
27/10/2025,A25002065,JUBS,ONLI02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,5,Pack,FW80ZNP002,01/06/2027,17750.00001,0,1,1,1,
27/10/2025,A25002066,JUBS,ONLI01,QVIAR02,Viaron 80 WP 40 X 250 gr,1,Pack,50609025,01/06/2030,57147.00002,0,1,1,1,
28/10/2025,A25002067,JUBS,ONLI02,QKING03,Kingdom 550 SC 20 X 1 ltr*,1,Btl,24123101,01/11/2029,115950,0,1,1,1,
28/10/2025,A25002068,JUBS,ONLI02,QKING03,Kingdom 550 SC 20 X 1 ltr*,1,Btl,24123101,01/11/2029,115950,0,1,1,1,
28/10/2025,A25002069,JUBS,ONLI02,QKING03,Kingdom 550 SC 20 X 1 ltr*,1,Btl,24123101,01/11/2029,115950,0,1,1,1,
28/10/2025,A25002070,JUBS,ONLI02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,14,Pack,FW80ZNP002,01/06/2027,49700.00003,0,1,1,1,
28/10/2025,A25002071,JUBS,ONLI02,QPRIM33,Prima-Clink 40 X 250 ml*,1,Btl,5.70043E+12,01/01/2030,149950,0,1,1,1,
28/10/2025,A25002072,JUBS,ONLI01,QTRON01,Tronton 50 EC 100 X 100 ml,1,Btl,2024LY1120,01/11/2029,78350.00001,0,1,1,1,
29/10/2025,A25002073,JUBS,ONLI01,QTHRO04,Throne 250 EC 48 X 100 ml,5,Btl,3801DD3843,01/09/2028,302500,0,1,1,1,
30/10/2025,A25002074,JUBS,ONLI01,QMEGA09,Megaxone 135 SL 20 X 1 ltr*,1,Btl,2.05251E+11,01/08/2030,38515,0,1,1,1,
30/10/2025,A25002075,JUBS,ONLI01,QMEGA09,Megaxone 135 SL 20 X 1 ltr*,1,Btl,2.05251E+11,01/08/2030,38515,0,1,1,1,
30/10/2025,A25002076,JUBS,ONLI02,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),1,Btl,33123401,01/07/2028,105950,0,1,1,1,
30/10/2025,A25002077,JUBS,ONLI02,QMEXD06,Mexdone 36 EC 20 X 500 ml New*,2,Btl,20240301A,01/05/2028,299900,0,1,1,1,
30/10/2025,A25002078,JUBS,ONLI01,QGOLD07,GG Akar 50 X 100 ml (M2U)*,1,Btl,10213102,01/07/2028,115615,0,1,1,1,
30/10/2025,A25002079,JUBS,ONLI01,QMETA09,Metachlor 650 EC 100 X 100 ml*,2,Btl,25041403,01/03/2030,56470.00003,0,1,1,1,
31/10/2025,A25002080,JUBS,ONLI02,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),1,Btl,33123401,01/07/2028,105950,0,1,1,1,
31/10/2025,A25002081,JUBS,ONLI01,QVIAR02,Viaron 80 WP 40 X 250 gr,1,Pack,50609025,01/06/2030,57147.00002,0,1,1,1,
31/10/2025,A25002082,JUBS,ONLI02,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),1,Btl,33123401,01/07/2028,105950,0,1,1,1,
31/10/2025,A25002083,JUBS,ONLI01,QWEND02,Wendry 75 WP 100 X 100 gr (M2U),1,Pack,38183202,01/03/2027,31446.99997,0,1,1,1,
01/09/2025,B25011003,BWI-2,TANI14,QJAGU100,Jagung Manis Golden Boy F1 20 X +/-3600 biji,100,Pack,250814AF01,01/05/2026,12800000,30,1,1,1,
01/09/2025,B25011004,BWI-2,TANI14,QJAGU92,Jagung Bisi 18 20 X 1 kg (+Kaos),100,Pack,250719BF08,14/07/2026,9900000,30,1,1,1,
01/09/2025,B25011005,MLG,SUMB119,QAGUS02,Agus 500 SC 40 X 250 ml*,80,Btl,ADV153N059,01/06/2028,11280000,60,1,1,1,
01/09/2025,B25011006,SBY,MARY01,QPREV02,Prevathon 50 SC 40 X 100 ml,200,Btl,V1103M1609,01/08/2027,11400000,0,1,1,1,
01/09/2025,B25011007,BWI-2,ANUG29,QJAGU78,Jagung DK 9209C 20 X 1 kg,60,Pack,5CFB01D029,08/08/2026,4080000,0,1,1,1,
01/09/2025,B25011008,MD-1,ZIFA01,QEROS02,Eros Gold 0.75/30 DF 40 X 250 gr,80,Pack,FW3EE30711,01/06/2027,4290000,0,1,1,1,
01/09/2025,B25011008,MD-1,ZIFA01,QSPON01,Spontan 400 SL 20 X 200 ml,20,Btl,2613EE2732,01/07/2029,4290000,0,1,1,1,
01/09/2025,B25011008,MD-1,ZIFA01,QAMAB02,Amabas 500 EC 20 X 400 ml*,20,Btl,50409008,01/04/2030,4290000,0,1,1,1,
01/09/2025,B25011009,BWI-1,SUWA01,QSMK31,Smk. Big Maduri F1 12 X 10 X 20 gr,30,Pack,339082554,14/02/2027,3150000,30,1,1,1,
01/09/2025,B25011010,BWI-1,LANG01,QNPKN02,NPK Novatec 12-12-17 25 kg*,1,Zak,24/19507A,01/04/2029,600000,30,1,1,1,
01/09/2025,B25011011,JUBS,BINT31,QJAGU25,Jagung Pertiwi 6 20 X 1 kg,500,Pack,250006C,01/08/2026,40000000,30,1,1,1,
01/09/2025,B25011012,SBY,AISA01,QPANI01,Panindo 10 WP 100 X 100 gr*,50,Pack,3.06E+11,01/10/2026,1000000,30,1,1,1,
01/09/2025,B25011013,JLS,SEDU03,QKANG07,Kangkung Bisi 20 X 1 kg,20,Pack,250828AF01,01/02/2027,600000,30,1,1,1,
01/09/2025,B25011014,MLG,SUMB41,QKANG07,Kangkung Bisi 20 X 1 kg,60,Pack,250828AF01,01/02/2027,1800000,30,1,1,1,
01/09/2025,B25011015,KD-2,USAH06,QJAGU78,Jagung DK 9209C 20 X 1 kg,300,Pack,5CFB01D029,08/08/2026,20400000,30,1,1,1,
01/09/2025,B25011016,BWI-3,ILYA01,QUPRI02,Uprise 20 X 250 ml,240,Btl,20250330,01/03/2028,50400000,60,1,1,1,
01/09/2025,B25011017,BWI-3,MUNA01,QJAGU92,Jagung Bisi 18 20 X 1 kg (+Kaos),60,Pack,250719BF08,14/07/2026,5940000,30,1,1,1,
01/09/2025,B25011018,BWI-3,MUNA01,QDESA01,Desanto 200 SL 100 X 100 ml*,100,Btl,NISL250320,01/06/2030,4850000,30,1,1,1,
01/09/2025,B25011019,JLS,LUHU02,QJAGU70,Jagung P27 Gajah 20 X 1 kg,40,Pack,018DKMAFDNEG012,20/03/2026,7120000,0,1,1,1,
01/09/2025,B25011019,JLS,LUHU02,QJAGU97,Jagung Bisi 234 20 X 1 kg,40,Pack,250602BF02,26/05/2026,7120000,0,1,1,1,
01/09/2025,B25011020,MD-1,SUMB220,QAGUS02,Agus 500 SC 40 X 250 ml*,40,Btl,ADV153N059,01/06/2028,10880000,0,1,1,1,
01/09/2025,B25011020,MD-1,SUMB220,QSPYK01,Spyker 135 SL 20 X 1 ltr*,220,Btl,L240525,01/05/2030,10880000,0,1,1,1,
01/09/2025,B25011021,MLG,PAKN01,QUPRI01,Uprise 50 X 100 ml*,50,Btl,20250307,01/03/2028,4500000,0,1,1,1,
01/09/2025,B25011021,MLG,PAKN01,QSPRA15,Sprayer Elektrik Quda Karisma 16 ltr*,1,Pcs,0,1/1/1000,4500000,0,1,1,1,
01/09/2025,B25011022,BLI-1,PUJA01,QTALI03,Tali Kapas Cap Kelud 15 X 900 gr (Putih)*,5,Zak,0,1/1/1000,1875000,30,1,1,1,
01/09/2025,B25011023,JLS,SARI33,QSMK24,Smk. Madrid F1 12 X 10 X 20 gr*,360,Pack,23024091434,25/06/2026,62280000,0,1,1,1,
01/09/2025,B25011024,MD-2,SAMU06,QGREE03,Greenforce 12 X 1 ltr*,12,Btl,PNB41003386,01/08/2029,2900000,0,1,1,1,
01/09/2025,B25011024,MD-2,SAMU06,QGREE05,Greenforce 20 X 500 ml*,20,Btl,PNB41003386,01/02/2030,2900000,0,1,1,1,
01/09/2025,B25011025,MLG,PERT06,QCAST02,Castora 40 SP 24 X 400 gr*,48,Pack,222033,01/06/2030,3648000,0,1,1,1,
01/09/2025,B25011026,P-1,SUMB222,QBIGG04,Biggrow Forte 6 X 200 X 1 gr*,200,Sach,3032023,01/12/2029,1140000,0,1,1,1,
01/09/2025,B25011027,BWI-1,TANI28,QMAES01,Maestro 200 EC 10 X 1 ltr,10,Btl,20250320,01/03/2030,3542500,30,1,1,1,
01/09/2025,B25011027,BWI-1,TANI28,QCALC03,Calcium D-Diana 20 X 1 kg*,20,Pack,0,01/07/2030,3542500,30,1,1,1,
01/09/2025,B25011027,BWI-1,TANI28,QCALC02,Calcium 99 20 X 1 kg*,20,Pack,0,01/07/2030,3542500,30,1,1,1,
01/09/2025,B25011027,BWI-1,TANI28,QMANO01,Manohara 20 X 1 kg*,20,Pack,82025,01/08/2030,3542500,30,1,1,1,
01/09/2025,B25011027,BWI-1,TANI28,QBENA01,Benang Pe mlg*,25,Kg,0,1/1/1000,3542500,30,1,1,1,
01/09/2025,B25011028,BLI-1,MERT01,QGAND02,Gandasil B 24 X 500 gr,48,Pack,BN3543,01/08/2028,3368000,30,1,1,1,
01/09/2025,B25011028,BLI-1,MERT01,QFENV03,Fenval 200 EC 20 X 500 ml*,20,Btl,21142,01/06/2030,3368000,30,1,1,1,
01/09/2025,B25011029,MD-1,BERK01,QSIKL02,Siklon 5.7 WG 4 X 40 X 25 gr*,41,Pack,2411014,01/11/2029,55200000,0,1,1,1,
01/09/2025,B25011029,MD-1,BERK01,QSIKL02,Siklon 5.7 WG 4 X 40 X 25 gr*,1079,Pack,2411014,01/11/2029,55200000,0,1,1,1,
01/09/2025,B25011029,MD-1,BERK01,QSIKL02,Siklon 5.7 WG 4 X 40 X 25 gr*,480,Pack,2412015,01/12/2029,55200000,0,1,1,1,
01/09/2025,B25011030,JUBS,BINT31,QJAGU17,Jagung Pertiwi 3 20 X 1 kg,200,Pack,240196C,01/08/2026,12800000,30,1,1,1,
01/09/2025,B25011031,JLS,HASI04,QJAGU100,Jagung Manis Golden Boy F1 20 X +/-3600 biji,200,Pack,250814AF01,01/05/2026,25600000,30,1,1,1,
01/09/2025,B25011032,JLS,TANI30,QGAND04,Gandasil D 24 X 500 gr,240,Pack,BN3513,01/08/2028,8760000,30,1,1,1,
01/09/2025,B25011033,BWI-2,TUNA03,QABAC04,Abacel 18 EC 40 X 250 ml,5,Btl,5122023,01/12/2026,2426500,30,1,1,1,
01/09/2025,B25011033,BWI-2,TUNA03,QGAND02,Gandasil B 24 X 500 gr,24,Pack,BN3553,01/08/2028,2426500,30,1,1,1,
01/09/2025,B25011033,BWI-2,TUNA03,QMETI07,Metindo 40 SP 40 X 400 gr,10,Pack,56959,01/05/2030,2426500,30,1,1,1,
01/09/2025,B25011033,BWI-2,TUNA03,QMANO01,Manohara 20 X 1 kg*,20,Pack,82025,01/08/2030,2426500,30,1,1,1,
01/09/2025,B25011034,KD-2,MULY16,QJAGU78,Jagung DK 9209C 20 X 1 kg,300,Pack,5CFB01D037,08/08/2026,20400000,30,1,1,1,
01/09/2025,B25011035,JUBS,SAHA39,QFONI01,Fonium 200 SL 20 X 1 ltr,20,Btl,223300003,01/04/2029,1300000,30,1,1,1,
01/09/2025,B25011036,SBY,REKA02,QGAND01,Gandasil B 144 X 100 gr,2880,Pack,BN2515,01/06/2028,320256000,30,1,1,1,
01/09/2025,B25011036,SBY,REKA02,QGAND02,Gandasil B 24 X 500 gr,72,Pack,BN3543,01/08/2028,320256000,30,1,1,1,
01/09/2025,B25011036,SBY,REKA02,QGAND02,Gandasil B 24 X 500 gr,7200,Pack,BN3553,01/08/2028,320256000,30,1,1,1,
01/09/2025,B25011037,JLS,IKAJ01,QJAGU95,Jagung Bisi 235 20 X 1 kg,120,Pack,250729CF01,10/07/2026,13040000,30,1,1,1,
01/09/2025,B25011037,JLS,IKAJ01,QJAGU17,Jagung Pertiwi 3 20 X 1 kg,40,Pack,240196C,01/08/2026,13040000,30,1,1,1,
01/09/2025,B25011038,JLS,PUTR40,QJAGU108,Jagung Manis Golden Boy F1 10 X 7200 biji,10,Pack,250822AF01,01/05/2026,2500000,30,1,1,1,
01/09/2025,B25011039,SBY,AQIN01,QJAGU104,Jagung Manis Exsotic F1 40 X 1750 biji,400,Pack,2241475,01/05/2026,37800000,30,1,1,1,
01/09/2025,B25011040,BLI-1,SEKA01,QBAME04,Bamex 18 EC 50 X 100 ml (M2U),50,Btl,23123401,01/03/2028,3950000,30,1,1,1,
01/09/2025,B25011041,P-2,SUMB173,QTHRO04,Throne 250 EC 48 X 100 ml,44,Btl,2901DD2343,01/07/2028,15600000,60,1,1,1,
01/09/2025,B25011041,P-2,SUMB173,QTHRO04,Throne 250 EC 48 X 100 ml,4,Btl,3801DD3843,01/09/2028,15600000,60,1,1,1,
01/09/2025,B25011041,P-2,SUMB173,QTHRO02,Throne 250 EC 20 X 250 ml,40,Btl,3002EE3031,01/07/2029,15600000,60,1,1,1,
01/09/2025,B25011041,P-2,SUMB173,QTHRO03,Throne 250 EC 20 X 500 ml,40,Btl,3003EE3031,01/07/2029,15600000,60,1,1,1,
01/09/2025,B25011042,P-1,UNGG01,QEMAC01,Emacel 30 EC 50 X 100 ml*,150,Btl,20022025,01/02/2028,7200000,30,1,1,1,
01/09/2025,B25011042,P-1,UNGG01,QSPON01,Spontan 400 SL 20 X 200 ml,100,Btl,2613EE2732,01/07/2029,7200000,30,1,1,1,
01/09/2025,B25011043,SBY,ANIN02,QEMAC04,Emacel 30 EC 10 X 1 ltr*,10,Btl,15052025,01/05/2028,3280000,0,1,1,1,
01/09/2025,B25011043,SBY,ANIN02,QVALL01,Valley 10 x 1 kg*,10,Pack,PNB41003386,01/05/2030,3280000,0,1,1,1,
01/09/2025,B25011044,SBY,ANIN02,QBUNC02,Buncis Lebat-3 40 X 500 gr,40,Pack,250620AF01,01/12/2026,1960000,0,1,1,1,
01/09/2025,B25011045,P-2,AGRO13,QGAPA01,GA Padi 20 X 500 ml,18,Btl,193350,01/12/2025,630000,60,1,1,1,
01/09/2025,B25011046,KD-1,FAST06,QANET07,Aneto 50 EC 30 X 500 ml + Neptune 8 gr (M2U)*,240,Btl,27173402,01/08/2028,32400000,30,1,1,1,
01/09/2025,B25011047,JLS,EKAJ02,QBENA01,Benang Pe mlg*,50,Kg,0,1/1/1000,2200000,30,1,1,1,
01/09/2025,B25011048,BWI-1,LANG01,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,1350,Btl,25GAT0511,01/05/2030,29700000,30,1,1,1,
01/09/2025,B25011049,JLS,BARO60,QJAGU37,Jagung Pertiwi 2 20 X 1 kg,100,Pack,250010A,01/08/2026,7000000,30,1,1,1,
01/09/2025,B25011050,MLG,TANI146,QKRES07,Kresnatop 500 SC 20 X 1 ltr,100,Btl,50716108,01/08/2030,9400000,60,1,1,1,
01/09/2025,B25011051,BLI-2,SAHA18,QRATG01,Ratgone 0.005 BB 10 X 1 kg,500,Pack,3405EE3431,01/08/2027,21000000,30,1,1,1,
02/09/2025,B25011052,JUBS,SEKU01,QMUPX04,Mupxone 276 SL 20 X 1 ltr + 1 pack Pilly 5 gr,620,Btl,2507091200,01/07/2029,18000000,30,1,1,1,
02/09/2025,B25011053,JLS,BIMA04,QGAND01,Gandasil B 144 X 100 gr,144,Pack,BN2515,01/06/2028,1252800,30,1,1,1,
